,Time,Subject,Behavior,Modifier.1,Hammer,Anvil,Complete,Nut_Crack,Nut_Number,Event
1,657.385,EXAMPLE,grasp,2HAMMER,34,32,N,Y,5,grasp 2HAMMER
2,660.877,EXAMPLE,grasp,1NUT,34,32,N,Y,5,grasp 1NUT
3,661.377,EXAMPLE,place,1NUT,34,32,N,Y,5,place 1NUT
4,664.627,EXAMPLE,grasp,1NUT,34,32,N,Y,5,grasp 1NUT
5,665.124,EXAMPLE,place,1NUT,34,32,N,Y,5,place 1NUT
6,665.873,EXAMPLE,strikeonehand,2HAMMER,34,32,N,Y,5,strikeonehand 2HAMMER
7,667.38,EXAMPLE,grasp,1NUT,34,32,N,Y,5,grasp 1NUT
8,670.376,EXAMPLE,reorient,3ANVIL,34,32,N,Y,5,reorient 3ANVIL
9,671.376,EXAMPLE,place,1NUT,34,32,N,Y,5,place 1NUT
10,675.873,EXAMPLE,reorient,3ANVIL,34,32,N,Y,5,reorient 3ANVIL
11,681.133,EXAMPLE,grasp,3ANVIL,34,32,N,Y,5,grasp 3ANVIL
12,681.382,EXAMPLE,relocate,,34,32,N,Y,5,relocate 
13,684.377,EXAMPLE,drop,2HAMMER,32,NA,N,Y,5,drop 2HAMMER
14,687.674,EXAMPLE,place,1NUT,32,NA,N,Y,5,place 1NUT
15,688.173,EXAMPLE,strikeonehand,2HAMMER,32,NA,N,Y,5,strikeonehand 2HAMMER
16,688.924,EXAMPLE,strikeonehand,2HAMMER,32,NA,N,Y,5,strikeonehand 2HAMMER
17,690.424,EXAMPLE,grasp,4KERNEL,32,NA,N,Y,5,grasp 4KERNEL
18,698.177,EXAMPLE,eat,4KERNEL,32,NA,N,Y,5,eat 4KERNEL
19,699.425,EXAMPLE,grasp,1NUT,32,NA,N,Y,5,grasp 1NUT
20,700.175,EXAMPLE,place,1NUT,32,NA,N,Y,5,place 1NUT
21,701.171,EXAMPLE,strikeonehand,2HAMMER,32,NA,N,Y,5,strikeonehand 2HAMMER
22,702.922,EXAMPLE,grasp,4KERNEL,32,NA,N,Y,5,grasp 4KERNEL
23,706.178,EXAMPLE,eat,4KERNEL,32,NA,N,Y,5,eat 4KERNEL
24,706.674,EXAMPLE,drop,5SHELL,32,NA,N,Y,5,drop 5SHELL
25,706.926,EXAMPLE,grasp,1NUT,32,NA,N,Y,5,grasp 1NUT
26,708.921,EXAMPLE,place,1NUT,32,NA,N,Y,5,place 1NUT
27,709.172,EXAMPLE,strikeonehand,2HAMMER,32,NA,N,Y,5,strikeonehand 2HAMMER
28,709.923,EXAMPLE,strikeonehand,2HAMMER,32,NA,N,Y,5,strikeonehand 2HAMMER
29,710.675,EXAMPLE,grasp,4KERNEL,32,NA,N,Y,5,grasp 4KERNEL
30,712.171,EXAMPLE,drop,4KERNEL,32,NA,N,Y,5,drop 4KERNEL
31,712.424,EXAMPLE,grasp,4KERNEL,32,NA,N,Y,5,grasp 4KERNEL
32,714.924,EXAMPLE,drop,4KERNEL,32,NA,N,Y,5,drop 4KERNEL
33,715.17,EXAMPLE,grasp,4KERNEL,32,NA,N,Y,5,grasp 4KERNEL
34,716.675,EXAMPLE,eat,4KERNEL,32,NA,N,Y,5,eat 4KERNEL
35,730.675,EXAMPLE,eat,4KERNEL,32,NA,N,Y,5,eat 4KERNEL
36,737.674,EXAMPLE,grasp,1NUT,32,NA,N,Y,5,grasp 1NUT
37,739.425,EXAMPLE,place,1NUT,32,NA,N,Y,5,place 1NUT
38,739.927,EXAMPLE,strikeonehand,2HAMMER,32,NA,N,Y,5,strikeonehand 2HAMMER
39,740.677,EXAMPLE,strikeonehand,2HAMMER,32,NA,N,Y,5,strikeonehand 2HAMMER
40,742.923,EXAMPLE,grasp,4KERNEL,32,NA,N,Y,5,grasp 4KERNEL
41,745.173,EXAMPLE,eat,4KERNEL,32,NA,N,Y,5,eat 4KERNEL
42,746.174,EXAMPLE,grasp,4KERNEL,32,NA,N,Y,5,grasp 4KERNEL
43,747.975,EXAMPLE,peelteeth,5SHELL,32,NA,N,Y,5,peelteeth 5SHELL
44,750.175,EXAMPLE,eat,4KERNEL,32,NA,N,Y,5,eat 4KERNEL
45,752.721,EXAMPLE,drop,5SHELL,32,NA,N,Y,5,drop 5SHELL
46,754.722,EXAMPLE,place,1NUT,32,NA,N,Y,5,place 1NUT
47,755.225,EXAMPLE,strikeonehand,2HAMMER,32,NA,N,Y,5,strikeonehand 2HAMMER
48,755.971,EXAMPLE,strikeonehand,2HAMMER,32,NA,N,Y,5,strikeonehand 2HAMMER
49,756.724,EXAMPLE,strikeonehand,2HAMMER,32,NA,N,Y,5,strikeonehand 2HAMMER
50,757.722,EXAMPLE,strikeonehand,2HAMMER,32,NA,N,Y,5,strikeonehand 2HAMMER
51,758.724,EXAMPLE,strikeonehand,2HAMMER,32,NA,N,Y,5,strikeonehand 2HAMMER
52,759.474,EXAMPLE,strikeonehand,2HAMMER,32,NA,N,Y,5,strikeonehand 2HAMMER
53,763.975,EXAMPLE,strikeonehand,2HAMMER,32,NA,N,Y,5,strikeonehand 2HAMMER
54,764.724,EXAMPLE,strikeonehand,2HAMMER,32,NA,N,Y,5,strikeonehand 2HAMMER
55,766.976,EXAMPLE,grasp,4KERNEL,32,NA,N,Y,5,grasp 4KERNEL
56,768.975,EXAMPLE,eat,4KERNEL,32,NA,N,Y,5,eat 4KERNEL
57,770.971,EXAMPLE,grasp,4KERNEL,32,NA,N,Y,5,grasp 4KERNEL
58,771.975,EXAMPLE,peelteeth,5SHELL,32,NA,N,Y,5,peelteeth 5SHELL
59,773.723,EXAMPLE,eat,4KERNEL,32,NA,N,Y,5,eat 4KERNEL
60,781.974,EXAMPLE,drop,2HAMMER,32,NA,N,Y,5,drop 2HAMMER
61,782.724,EXAMPLE,grasp,2HAMMER,32,NA,N,Y,5,grasp 2HAMMER
62,784.725,EXAMPLE,drop,2HAMMER,32,NA,N,Y,5,drop 2HAMMER
63,787.474,EXAMPLE,grasp,2HAMMER,32,NA,N,Y,5,grasp 2HAMMER
64,787.974,EXAMPLE,grasp,3ANVIL,32,NA,N,Y,5,grasp 3ANVIL
65,788.223,EXAMPLE,relocate,,32,NA,N,Y,5,relocate 
66,797.475,EXAMPLE,drop,3ANVIL,32,NA,N,Y,5,drop 3ANVIL
67,257.769,EXAMPLE,grasp,2HAMMER,D2,NA,Y,N,NA,grasp 2HAMMER
68,259.771,EXAMPLE,kiss,2HAMMER,D2,NA,Y,N,NA,kiss 2HAMMER
69,1145.053,EXAMPLE,grasp,2HAMMER,C40,C42,N,Y,5,grasp 2HAMMER
70,1146.804,EXAMPLE,relocate,,C40,C42,N,Y,5,relocate 
71,1156.415,EXAMPLE,drop,3ANVIL,C40,C42,N,Y,5,drop 3ANVIL
72,1196.671,EXAMPLE,relocate,,C40,C42,N,Y,5,relocate 
73,1196.945,EXAMPLE,grasp,2HAMMER,D2,C42,N,Y,5,grasp 2HAMMER
74,1196.945,EXAMPLE,kiss,2HAMMER,D2,C42,N,Y,5,kiss 2HAMMER
75,1198.69,EXAMPLE,drop,2HAMMER,D2,C42,N,Y,5,drop 2HAMMER
76,1203.198,EXAMPLE,grasp,3ANVIL,D2,C42,N,Y,5,grasp 3ANVIL
77,1206.191,EXAMPLE,relocate,,D2,C42,N,Y,5,relocate 
78,1215.441,EXAMPLE,drop,3ANVIL,D2,C42,N,Y,5,drop 3ANVIL
79,1229.692,EXAMPLE,grasp,2HAMMER,D2,C42,N,Y,5,grasp 2HAMMER
80,1239.691,EXAMPLE,grasp,3ANVIL,D2,C42,N,Y,5,grasp 3ANVIL
81,1242.049,EXAMPLE,drop,3ANVIL,D2,C42,N,Y,5,drop 3ANVIL
82,1243.891,EXAMPLE,grasp,3ANVIL,D2,C42,N,Y,5,grasp 3ANVIL
83,1243.891,EXAMPLE,supportfoot,3ANVIL,D2,C42,N,Y,5,supportfoot 3ANVIL
84,1245.143,EXAMPLE,place,3ANVIL,D2,C42,N,Y,5,place 3ANVIL
85,1274.642,EXAMPLE,grasp,2HAMMER,D2,C42,N,Y,5,grasp 2HAMMER
86,1274.642,EXAMPLE,strikeonehand,2HAMMER,D2,C42,N,Y,5,strikeonehand 2HAMMER
87,1278.644,EXAMPLE,grasp,1NUT,D2,C42,N,Y,5,grasp 1NUT
88,1281.141,EXAMPLE,drop,1NUT,D2,C42,N,Y,5,drop 1NUT
89,1282.145,EXAMPLE,grasp,1NUT,D2,C42,N,Y,5,grasp 1NUT
90,1282.39,EXAMPLE,place,1NUT,D2,C42,N,Y,5,place 1NUT
91,1282.894,EXAMPLE,grasp,2HAMMER,D2,C42,N,Y,5,grasp 2HAMMER
92,1282.894,EXAMPLE,strikeonehand,2HAMMER,D2,C42,N,Y,5,strikeonehand 2HAMMER
93,1284.639,EXAMPLE,strikeonehand,2HAMMER,D2,C42,N,Y,5,strikeonehand 2HAMMER
94,1285.393,EXAMPLE,strikeonehand,2HAMMER,D2,C42,N,Y,5,strikeonehand 2HAMMER
95,1286.891,EXAMPLE,grasp,4KERNEL,D2,C42,N,Y,5,grasp 4KERNEL
96,1290.644,EXAMPLE,eat,4KERNEL,D2,C42,N,Y,5,eat 4KERNEL
97,1291.142,EXAMPLE,grasp,1NUT,D2,C42,N,Y,5,grasp 1NUT
98,1292.141,EXAMPLE,place,1NUT,D2,C42,N,Y,5,place 1NUT
99,1292.141,EXAMPLE,strikeonehand,1NUT,D2,C42,N,Y,5,strikeonehand 1NUT
100,1293.89,EXAMPLE,strikeonehand,1NUT,D2,C42,N,Y,5,strikeonehand 1NUT
101,1295.144,EXAMPLE,grasp,1NUT,D2,C42,N,Y,5,grasp 1NUT
102,1297.644,EXAMPLE,bite,1NUT,D2,C42,N,Y,5,bite 1NUT
103,1299.944,EXAMPLE,place,1NUT,D2,C42,N,Y,5,place 1NUT
104,1300.942,EXAMPLE,strikeonehand,1NUT,D2,C42,N,Y,5,strikeonehand 1NUT
105,1302.694,EXAMPLE,eat,4KERNEL,D2,C42,N,Y,5,eat 4KERNEL
106,1302.694,EXAMPLE,grasp,4KERNEL,D2,C42,N,Y,5,grasp 4KERNEL
107,1303.784,EXAMPLE,eat,4KERNEL,D2,C42,N,Y,5,eat 4KERNEL
108,1307.035,EXAMPLE,eat,4KERNEL,D2,C42,N,Y,5,eat 4KERNEL
109,1307.035,EXAMPLE,grasp,4KERNEL,D2,C42,N,Y,5,grasp 4KERNEL
110,1323.534,EXAMPLE,grasp,1NUT,D2,C42,N,Y,5,grasp 1NUT
111,1323.534,EXAMPLE,place,1NUT,D2,C42,N,Y,5,place 1NUT
112,1324.036,EXAMPLE,strikeonehand,2HAMMER,D2,C42,N,Y,5,strikeonehand 2HAMMER
113,1325.535,EXAMPLE,strikeonehand,2HAMMER,D2,C42,N,Y,5,strikeonehand 2HAMMER
114,1326.536,EXAMPLE,grasp,4KERNEL,D2,C42,N,Y,5,grasp 4KERNEL
115,1328.286,EXAMPLE,eat,4KERNEL,D2,C42,N,Y,5,eat 4KERNEL
116,1329.036,EXAMPLE,grasp,1NUT,D2,C42,N,Y,5,grasp 1NUT
117,1339.04,EXAMPLE,place,1NUT,D2,C42,N,Y,5,place 1NUT
118,1340.035,EXAMPLE,strikeonehand,1NUT,D2,C42,N,Y,5,strikeonehand 1NUT
119,1342.036,EXAMPLE,grasp,4KERNEL,D2,C42,N,Y,5,grasp 4KERNEL
120,1344.536,EXAMPLE,peelteeth,5SHELL,D2,C42,N,Y,5,peelteeth 5SHELL
121,1347.535,EXAMPLE,eat,4KERNEL,D2,C42,N,Y,5,eat 4KERNEL
122,1360.996,EXAMPLE,grasp,1NUT,D2,C42,N,Y,5,grasp 1NUT
123,1362.247,EXAMPLE,place,1NUT,D2,C42,N,Y,5,place 1NUT
124,1363.745,EXAMPLE,strikeonehand,2HAMMER,D2,C42,N,Y,5,strikeonehand 2HAMMER
125,1363.993,EXAMPLE,strikeonehand,2HAMMER,D2,C42,N,Y,5,strikeonehand 2HAMMER
126,1365.496,EXAMPLE,strikeonehand,2HAMMER,D2,C42,N,Y,5,strikeonehand 2HAMMER
127,1367.246,EXAMPLE,grasp,4KERNEL,D2,C42,N,Y,5,grasp 4KERNEL
128,1369.496,EXAMPLE,peelteeth,5SHELL,D2,C42,N,Y,5,peelteeth 5SHELL
129,1372.243,EXAMPLE,eat,4KERNEL,D2,C42,N,Y,5,eat 4KERNEL
130,1434.828,EXAMPLE,place,1NUT,C40,C42,N,Y,2,place 1NUT
131,1436.083,EXAMPLE,strikeonehand,1HAMMER,C40,C42,N,Y,2,strikeonehand 1HAMMER
132,1437.582,EXAMPLE,strikeonehand,1HAMMER,C40,C42,N,Y,2,strikeonehand 1HAMMER
133,1439.332,EXAMPLE,grasp,4KERNEL,C40,C42,N,Y,2,grasp 4KERNEL
134,1440.83,EXAMPLE,peelteeth,5SHELL,C40,C42,N,Y,2,peelteeth 5SHELL
135,1440.83,EXAMPLE,eat,4KERNEL,C40,C42,N,Y,2,eat 4KERNEL
136,1461.079,EXAMPLE,place,1NUT,C40,C42,N,Y,2,place 1NUT
137,1461.332,EXAMPLE,strikeonehand,2HAMMER,C40,C42,N,Y,2,strikeonehand 2HAMMER
138,1470.332,EXAMPLE,grasp,1NUT,C40,C42,N,Y,2,grasp 1NUT
139,1471.579,EXAMPLE,place,1NUT,C40,C42,N,Y,2,place 1NUT
140,1472.582,EXAMPLE,strikeonehand,2HAMMER,C40,C42,N,Y,2,strikeonehand 2HAMMER
141,1473.083,EXAMPLE,strikeonehand,2HAMMER,C40,C42,N,Y,2,strikeonehand 2HAMMER
142,1474.078,EXAMPLE,strikeonehand,2HAMMER,C40,C42,N,Y,2,strikeonehand 2HAMMER
143,1475.331,EXAMPLE,strikeonehand,2HAMMER,C40,C42,N,Y,2,strikeonehand 2HAMMER
144,1481.829,EXAMPLE,grasp,4KERNEL,C40,C42,N,Y,2,grasp 4KERNEL
145,1482.081,EXAMPLE,eat,4KERNEL,C40,C42,N,Y,2,eat 4KERNEL
146,1519.832,EXAMPLE,grasp,2HAMMER,NA,NA,N,N,NA,grasp 2HAMMER
147,1521.082,EXAMPLE,relocate,,NA,NA,N,N,NA,relocate 
148,1529.831,EXAMPLE,grasp,1NUT,NA,NA,N,N,NA,grasp 1NUT
149,1530.611,EXAMPLE,place,1NUT,NA,NA,N,N,NA,place 1NUT
150,1533.612,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,N,NA,strikeonehand 2HAMMER
151,1535.362,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,N,NA,strikeonehand 2HAMMER
152,1535.861,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,N,NA,strikeonehand 2HAMMER
153,1536.608,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,N,NA,strikeonehand 2HAMMER
154,1540.359,EXAMPLE,reorient,3ANVIL,NA,NA,N,N,NA,reorient 3ANVIL
155,1542.11,EXAMPLE,relocate,,NA,NA,N,N,NA,relocate 
156,1907.251,EXAMPLE,reorient,3ANVIL,NA,NA,N,Y,3,reorient 3ANVIL
157,1907.75,EXAMPLE,place,1NUT,NA,NA,N,Y,3,place 1NUT
158,1908.502,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
159,1909.499,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
160,1909.999,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
161,1911.246,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
162,1912.997,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
163,1913.999,EXAMPLE,grasp,4KERNEL,NA,NA,N,Y,3,grasp 4KERNEL
164,1914.022,EXAMPLE,peelteeth,5SHELL,NA,NA,N,Y,3,peelteeth 5SHELL
165,1921.868,EXAMPLE,place,1NUT,NA,NA,N,Y,3,place 1NUT
166,1922.614,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
167,1926.114,EXAMPLE,grasp,4KERNEL,NA,NA,N,Y,3,grasp 4KERNEL
168,1926.364,EXAMPLE,eat,4KERNEL,NA,NA,N,Y,3,eat 4KERNEL
169,1929.618,EXAMPLE,drop,5SHELL,NA,NA,N,Y,3,drop 5SHELL
170,1932.614,EXAMPLE,grasp,1NUT,NA,NA,N,Y,3,grasp 1NUT
171,1933.367,EXAMPLE,place,1NUT,NA,NA,N,Y,3,place 1NUT
172,1935.116,EXAMPLE,grasp,1NUT,NA,NA,N,Y,3,grasp 1NUT
173,1935.864,EXAMPLE,place,1NUT,NA,NA,N,Y,3,place 1NUT
174,1936.615,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
175,1937.866,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
176,1940.617,EXAMPLE,grasp,4KERNEL,NA,NA,N,Y,3,grasp 4KERNEL
177,1941.864,EXAMPLE,eat,4KERNEL,NA,NA,N,Y,3,eat 4KERNEL
178,1943.116,EXAMPLE,reorient,3ANVIL,NA,NA,N,Y,3,reorient 3ANVIL
179,1944.365,EXAMPLE,grasp,1NUT,NA,NA,N,Y,3,grasp 1NUT
180,1945.368,EXAMPLE,place,1NUT,NA,NA,N,Y,3,place 1NUT
181,1946.614,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
182,1947.367,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
183,1953.368,EXAMPLE,grasp,4KERNEL,NA,NA,N,Y,3,grasp 4KERNEL
184,1953.867,EXAMPLE,eat,4KERNEL,NA,NA,N,Y,3,eat 4KERNEL
185,1994.418,EXAMPLE,grasp,2HAMMER,NA,NA,N,Y,3,grasp 2HAMMER
186,1994.418,EXAMPLE,place,1NUT,NA,NA,N,Y,3,place 1NUT
187,1994.909,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
188,1995.91,EXAMPLE,grasp,1NUT,NA,NA,N,Y,3,grasp 1NUT
189,1996.908,EXAMPLE,place,1NUT,NA,NA,N,Y,3,place 1NUT
190,1998.409,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
191,1999.41,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
192,2001.161,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
193,2002.657,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
194,2003.751,EXAMPLE,grasp,1NUT,NA,NA,N,Y,3,grasp 1NUT
195,2007.001,EXAMPLE,peelteeth,5SHELL,NA,NA,N,Y,3,peelteeth 5SHELL
196,2010.5,EXAMPLE,eat,4KERNEL,NA,NA,N,Y,3,eat 4KERNEL
197,2013.501,EXAMPLE,grasp,1NUT,NA,NA,N,Y,3,grasp 1NUT
198,2014.502,EXAMPLE,place,1NUT,NA,NA,N,Y,3,place 1NUT
199,2014.75,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
200,2018.498,EXAMPLE,grasp,1NUT,NA,NA,N,Y,3,grasp 1NUT
201,2020.249,EXAMPLE,peelteeth,5SHELL,NA,NA,N,Y,3,peelteeth 5SHELL
202,2022.751,EXAMPLE,eat,4KERNEL,NA,NA,N,Y,3,eat 4KERNEL
203,2029.001,EXAMPLE,grasp,1NUT,NA,NA,N,Y,3,grasp 1NUT
204,2029.752,EXAMPLE,place,1NUT,NA,NA,N,Y,3,place 1NUT
205,2030.25,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
206,2031.251,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,3,strikeonehand 2HAMMER
207,2033.526,EXAMPLE,grasp,4KERNEL,NA,NA,N,Y,3,grasp 4KERNEL
208,2034.025,EXAMPLE,eat,4KERNEL,NA,NA,N,Y,3,eat 4KERNEL
209,2116.682,EXAMPLE,place,1NUT,NA,C42,N,Y,2,place 1NUT
210,2117.68,EXAMPLE,strikeonehand,2HAMMER,NA,C42,N,Y,2,strikeonehand 2HAMMER
211,2118.432,EXAMPLE,strikeonehand,2HAMMER,NA,C42,N,Y,2,strikeonehand 2HAMMER
212,2119.182,EXAMPLE,strikeonehand,2HAMMER,NA,C42,N,Y,2,strikeonehand 2HAMMER
213,2119.929,EXAMPLE,strikeonehand,2HAMMER,NA,C42,N,Y,2,strikeonehand 2HAMMER
214,2120.932,EXAMPLE,grasp,4KERNEL,NA,C42,N,Y,2,grasp 4KERNEL
215,2121.432,EXAMPLE,drop,2HAMMER,NA,C42,N,Y,2,drop 2HAMMER
216,2123.18,EXAMPLE,eat,4KERNEL,NA,C42,N,Y,2,eat 4KERNEL
217,2123.18,EXAMPLE,grasp,2HAMMER,NA,C42,N,Y,2,grasp 2HAMMER
218,2130.93,EXAMPLE,grasp,1NUT,NA,C42,N,Y,2,grasp 1NUT
219,2131.431,EXAMPLE,place,1NUT,NA,C42,N,Y,2,place 1NUT
220,2132.682,EXAMPLE,strikeonehand,1NUT,NA,C42,N,Y,2,strikeonehand 1NUT
221,2133.431,EXAMPLE,strikeonehand,1NUT,NA,C42,N,Y,2,strikeonehand 1NUT
222,2137.679,EXAMPLE,grasp,1NUT,NA,C42,N,Y,2,grasp 1NUT
223,2138.681,EXAMPLE,peelteeth,5SHELL,NA,C42,N,Y,2,peelteeth 5SHELL
224,2140.681,EXAMPLE,eat,4KERNEL,NA,C42,N,Y,2,eat 4KERNEL
225,2159.64,EXAMPLE,grasp,1NUT,NA,C42,N,Y,10,grasp 1NUT
226,2160.138,EXAMPLE,place,1NUT,NA,C42,N,Y,10,place 1NUT
227,2160.639,EXAMPLE,strikeonehand,2HAMMER,NA,C42,N,Y,10,strikeonehand 2HAMMER
228,2161.636,EXAMPLE,strikeonehand,2HAMMER,NA,C42,N,Y,10,strikeonehand 2HAMMER
229,2162.388,EXAMPLE,strikeonehand,2HAMMER,NA,C42,N,Y,10,strikeonehand 2HAMMER
