,Time,Subject,Behavior,Modifier.1,Hammer,Anvil,Complete,Nut_Crack,Nut_Number,Event
685,2222.759,EXAMPLE,drop,2HAMMER,C40,D5,N,Y,2,drop 2HAMMER
686,2223.76,EXAMPLE,touchhand,3ANVIL,C40,D5,N,Y,2,touchhand 3ANVIL
687,2225.76,EXAMPLE,grasp,3ANVIL,C40,D5,N,Y,2,grasp 3ANVIL
688,2226.261,EXAMPLE,place,2HAMMER,D5,C40,N,Y,2,place 2HAMMER
689,2227.193,EXAMPLE,grasp,1NUT,D5,C40,N,Y,2,grasp 1NUT
690,2228.441,EXAMPLE,flip,3ANVIL,D5,C40,N,Y,2,flip 3ANVIL
691,2234.19,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
692,2235.441,EXAMPLE,strikeonehand,2HAMMER,D5,C40,N,Y,2,strikeonehand 2HAMMER
693,2238.694,EXAMPLE,touchhand,3ANVIL,D5,C40,N,Y,2,touchhand 3ANVIL
694,2239.442,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
695,2240.192,EXAMPLE,strikeonehand,2HAMMER,D5,C40,N,Y,2,strikeonehand 2HAMMER
696,2241.189,EXAMPLE,grasp,1NUT,D5,C40,N,Y,2,grasp 1NUT
697,2242.194,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
698,2242.444,EXAMPLE,strikeonehand,2HAMMER,D5,C40,N,Y,2,strikeonehand 2HAMMER
699,2243.444,EXAMPLE,strikeonehand,2HAMMER,D5,C40,N,Y,2,strikeonehand 2HAMMER
700,2245.943,EXAMPLE,grasp,1NUT,D5,C40,N,Y,2,grasp 1NUT
701,2248.193,EXAMPLE,peelteeth,5SHELL,D5,C40,N,Y,2,peelteeth 5SHELL
702,2248.694,EXAMPLE,eat,4KERNEL,D5,C40,N,Y,2,eat 4KERNEL
703,2251.195,EXAMPLE,peelteeth,5SHELL,D5,C40,N,Y,2,peelteeth 5SHELL
704,2253.444,EXAMPLE,place,4KERNEL,D5,C40,N,Y,2,place 4KERNEL
705,2255.19,EXAMPLE,strikeonehand,2HAMMER,D5,C40,N,Y,2,strikeonehand 2HAMMER
706,2259.943,EXAMPLE,grasp,4KERNEL,D5,C40,N,Y,2,grasp 4KERNEL
707,2262.443,EXAMPLE,peelteeth,5SHELL,D5,C40,N,Y,2,peelteeth 5SHELL
708,2263.194,EXAMPLE,eat,4KERNEL,D5,C40,N,Y,2,eat 4KERNEL
709,2264.692,EXAMPLE,peelteeth,5SHELL,D5,C40,N,Y,2,peelteeth 5SHELL
710,2266.44,EXAMPLE,drop,5SHELL,D5,C40,N,Y,2,drop 5SHELL
711,2267.444,EXAMPLE,eat,4KERNEL,D5,C40,N,Y,2,eat 4KERNEL
712,2267.693,EXAMPLE,grasp,4KERNEL,D5,C40,N,Y,2,grasp 4KERNEL
713,2271.442,EXAMPLE,eat,4KERNEL,D5,C40,N,Y,2,eat 4KERNEL
714,2272.694,EXAMPLE,drop,5SHELL,D5,C40,N,Y,2,drop 5SHELL
715,2273.693,EXAMPLE,grasp,4KERNEL,D5,C40,N,Y,2,grasp 4KERNEL
716,2274.194,EXAMPLE,eat,4KERNEL,D5,C40,N,Y,2,eat 4KERNEL
717,2278.191,EXAMPLE,grasp,4KERNEL,D5,C40,N,Y,2,grasp 4KERNEL
718,2278.441,EXAMPLE,place,4KERNEL,D5,C40,N,Y,2,place 4KERNEL
719,2278.95,EXAMPLE,strikeonehand,2HAMMER,D5,C40,N,Y,2,strikeonehand 2HAMMER
720,2280.742,EXAMPLE,strikeonehand,2HAMMER,D5,C40,N,Y,2,strikeonehand 2HAMMER
721,2281.492,EXAMPLE,grasp,4KERNEL,D5,C40,N,Y,2,grasp 4KERNEL
722,2282.743,EXAMPLE,peelteeth,5SHELL,D5,C40,N,Y,2,peelteeth 5SHELL
723,2286.24,EXAMPLE,eat,4KERNEL,D5,C40,N,Y,2,eat 4KERNEL
724,2291.244,EXAMPLE,peelteeth,5SHELL,D5,C40,N,Y,2,peelteeth 5SHELL
725,2291.994,EXAMPLE,eat,4KERNEL,D5,C40,N,Y,2,eat 4KERNEL
726,2296.242,EXAMPLE,peelteeth,5SHELL,D5,C40,N,Y,2,peelteeth 5SHELL
727,2296.741,EXAMPLE,eat,4KERNEL,D5,C40,N,Y,2,eat 4KERNEL
728,2297.492,EXAMPLE,drop,5SHELL,D5,C40,N,Y,2,drop 5SHELL
729,2299.243,EXAMPLE,grasp,4KERNEL,D5,C40,N,Y,2,grasp 4KERNEL
730,2300.993,EXAMPLE,peelteeth,5SHELL,D5,C40,N,Y,2,peelteeth 5SHELL
731,2302.993,EXAMPLE,peelteeth,5SHELL,D5,C40,N,Y,2,peelteeth 5SHELL
732,2304.739,EXAMPLE,eat,4KERNEL,D5,C40,N,Y,2,eat 4KERNEL
733,2305.492,EXAMPLE,grasp,1NUT,D5,C40,N,Y,2,grasp 1NUT
734,2306.245,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
735,2307.246,EXAMPLE,strikeonehand,2HAMMER,D5,C40,N,Y,2,strikeonehand 2HAMMER
736,2308.743,EXAMPLE,grasp,1NUT,D5,C40,N,Y,2,grasp 1NUT
737,2309.494,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
738,2310.494,EXAMPLE,grasp,1NUT,D5,C40,N,Y,2,grasp 1NUT
739,2310.993,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
740,2315.991,EXAMPLE,reorient,3ANVIL,D5,C40,N,Y,2,reorient 3ANVIL
741,2317.992,EXAMPLE,supportfoot,3ANVIL,D5,C40,N,Y,2,supportfoot 3ANVIL
742,2318.994,EXAMPLE,touchhand,3ANVIL,D5,C40,N,Y,2,touchhand 3ANVIL
743,2319.74,EXAMPLE,flip,3ANVIL,D5,C40,N,Y,2,flip 3ANVIL
744,2321.239,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
745,2322.244,EXAMPLE,grasp,1NUT,D5,C40,N,Y,2,grasp 1NUT
746,2323.243,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
747,2324.493,EXAMPLE,strikeonehand,2HAMMER,D5,C40,N,Y,2,strikeonehand 2HAMMER
748,2327.992,EXAMPLE,touchhand,1NUT,D5,C40,N,Y,2,touchhand 1NUT
749,2328.491,EXAMPLE,grasp,1NUT,D5,C40,N,Y,2,grasp 1NUT
750,2328.995,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
751,2334.243,EXAMPLE,reorient,3ANVIL,D5,C40,N,Y,2,reorient 3ANVIL
752,2335.492,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
753,2339.744,EXAMPLE,grasp,1NUT,D5,C40,N,Y,2,grasp 1NUT
754,2340.243,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
755,2342.744,EXAMPLE,reorient,3ANVIL,D5,C40,N,Y,2,reorient 3ANVIL
756,2347.243,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
757,2347.991,EXAMPLE,grasp,1NUT,D5,C40,N,Y,2,grasp 1NUT
758,2348.245,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
759,2351.239,EXAMPLE,grasp,1NUT,D5,C40,N,Y,2,grasp 1NUT
760,2351.744,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
761,2354.992,EXAMPLE,grasp,2HAMMER,D5,C40,N,Y,2,grasp 2HAMMER
762,2355.742,EXAMPLE,strikeonehand,2HAMMER,D5,C40,N,Y,2,strikeonehand 2HAMMER
763,2356.241,EXAMPLE,strikeonehand,2HAMMER,D5,C40,N,Y,2,strikeonehand 2HAMMER
764,2358.744,EXAMPLE,grasp,1NUT,D5,C40,N,Y,2,grasp 1NUT
765,2360.497,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
766,2361.992,EXAMPLE,grasp,1NUT,D5,C40,N,Y,2,grasp 1NUT
767,2362.492,EXAMPLE,place,1NUT,D5,C40,N,Y,2,place 1NUT
768,2366.243,EXAMPLE,grasp,2HAMMER,C40,D5,N,Y,2,grasp 2HAMMER
769,2367.242,EXAMPLE,place,2HAMMER,C40,D5,N,Y,2,place 2HAMMER
770,2367.493,EXAMPLE,reorient,3ANVIL,C40,D5,N,Y,2,reorient 3ANVIL
771,2369.494,EXAMPLE,place,1NUT,C40,D5,N,Y,2,place 1NUT
772,2370.503,EXAMPLE,touchhand,1NUT,C40,D5,N,Y,2,touchhand 1NUT
773,2372.001,EXAMPLE,touchhand,1NUT,C40,D5,N,Y,2,touchhand 1NUT
774,2373.751,EXAMPLE,touchhand,1NUT,C40,D5,N,Y,2,touchhand 1NUT
775,2374.752,EXAMPLE,touchhand,1NUT,C40,D5,N,Y,2,touchhand 1NUT
776,2374.998,EXAMPLE,supportfoot,3ANVIL,C40,D5,N,Y,2,supportfoot 3ANVIL
777,2376.247,EXAMPLE,grasp,1NUT,C40,D5,N,Y,2,grasp 1NUT
778,2377.254,EXAMPLE,place,1NUT,C40,D5,N,Y,2,place 1NUT
779,2378.75,EXAMPLE,touchhand,1NUT,C40,D5,N,Y,2,touchhand 1NUT
780,2379.25,EXAMPLE,touchhand,1NUT,C40,D5,N,Y,2,touchhand 1NUT
781,2381.25,EXAMPLE,strikeonehand,2HAMMER,C40,D5,N,Y,2,strikeonehand 2HAMMER
782,2384.001,EXAMPLE,grasp,1NUT,C40,D5,N,Y,2,grasp 1NUT
783,2389.002,EXAMPLE,grasp,2HAMMER,C40,D5,N,Y,2,grasp 2HAMMER
784,2395.505,EXAMPLE,relocate,,D5,D6,N,Y,2,relocate 
785,2411.499,EXAMPLE,touchhand,3ANVIL,D5,D6,N,Y,2,touchhand 3ANVIL
786,2411.997,EXAMPLE,place,1NUT,D5,D6,N,Y,2,place 1NUT
787,2413.501,EXAMPLE,supportfoot,3ANVIL,D5,D6,N,Y,2,supportfoot 3ANVIL
788,2415.251,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,2,strikeonehand 2HAMMER
789,2417.001,EXAMPLE,grasp,1NUT,D5,D6,N,Y,2,grasp 1NUT
790,2419.751,EXAMPLE,reorient,3ANVIL,D5,D6,N,Y,2,reorient 3ANVIL
791,2420.75,EXAMPLE,place,1NUT,D5,D6,N,Y,2,place 1NUT
792,2424.502,EXAMPLE,drop,2HAMMER,D5,D6,N,Y,2,drop 2HAMMER
793,2427.25,EXAMPLE,grasp,3ANVIL,D5,D6,N,Y,2,grasp 3ANVIL
794,2427.752,EXAMPLE,strikeonehand,2HAMMER,D5,D6,N,Y,2,strikeonehand 2HAMMER
795,3401.913,EXAMPLE,peelteeth,5SHELL,NA,NA,N,Y,1,peelteeth 5SHELL
796,3405.163,EXAMPLE,eat,4KERNEL,NA,NA,N,Y,1,eat 4KERNEL
797,3409.414,EXAMPLE,drop,5SHELL,NA,NA,N,Y,1,drop 5SHELL
798,3410.913,EXAMPLE,grasp,1NUT,NA,NA,N,Y,1,grasp 1NUT
799,3411.16,EXAMPLE,place,1NUT,NA,NA,N,Y,1,place 1NUT
800,3414.164,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,1,strikeonehand 2HAMMER
801,3415.16,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,1,strikeonehand 2HAMMER
802,3419.165,EXAMPLE,grasp,4KERNEL,NA,NA,N,Y,1,grasp 4KERNEL
803,3419.663,EXAMPLE,eat,4KERNEL,NA,NA,N,Y,1,eat 4KERNEL
804,3423.665,EXAMPLE,place,1NUT,NA,NA,N,Y,1,place 1NUT
805,3424.415,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,1,strikeonehand 2HAMMER
806,3424.663,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,1,strikeonehand 2HAMMER
807,3425.166,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,1,strikeonehand 2HAMMER
808,3425.666,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,1,strikeonehand 2HAMMER
809,3427.41,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,1,strikeonehand 2HAMMER
810,3429.663,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,1,strikeonehand 2HAMMER
811,3429.663,EXAMPLE,touchhand,1NUT,NA,NA,N,Y,1,touchhand 1NUT
812,3430.91,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,1,strikeonehand 2HAMMER
813,3434.163,EXAMPLE,strikeonehand,2HAMMER,NA,NA,N,Y,1,strikeonehand 2HAMMER
814,3437.66,EXAMPLE,grasp,4KERNEL,NA,NA,N,Y,1,grasp 4KERNEL
815,3437.915,EXAMPLE,eat,4KERNEL,NA,NA,N,Y,1,eat 4KERNEL
816,3439.162,EXAMPLE,grasp,4KERNEL,NA,NA,N,Y,1,grasp 4KERNEL
817,3439.413,EXAMPLE,eat,4KERNEL,NA,NA,N,Y,1,eat 4KERNEL
818,3443.916,EXAMPLE,grasp,4KERNEL,NA,NA,N,Y,1,grasp 4KERNEL
819,3444.412,EXAMPLE,eat,4KERNEL,NA,NA,N,Y,1,eat 4KERNEL
820,3451.916,EXAMPLE,grasp,4KERNEL,NA,NA,N,Y,1,grasp 4KERNEL
821,3452.665,EXAMPLE,eat,4KERNEL,NA,NA,N,Y,1,eat 4KERNEL
822,3457.917,EXAMPLE,grasp,4KERNEL,NA,NA,N,Y,1,grasp 4KERNEL
823,3458.414,EXAMPLE,eat,4KERNEL,NA,NA,N,Y,1,eat 4KERNEL
824,516.284,EXAMPLE,touchhand,2HAMMER,2,34,N,N,NA,touchhand 2HAMMER
825,519.784,EXAMPLE,grasp,2HAMMER,2,34,N,N,NA,grasp 2HAMMER
826,523.531,EXAMPLE,grasp,3ANVIL,2,34,N,N,NA,grasp 3ANVIL
827,529.284,EXAMPLE,place,1NUT,2,34,N,N,NA,place 1NUT
828,534.035,EXAMPLE,strikeonehand,2HAMMER,2,34,N,N,NA,strikeonehand 2HAMMER
829,534.783,EXAMPLE,strikeonehand,2HAMMER,2,34,N,N,NA,strikeonehand 2HAMMER
830,535.784,EXAMPLE,strikeonehand,2HAMMER,2,34,N,N,NA,strikeonehand 2HAMMER
831,536.784,EXAMPLE,strikeonehand,2HAMMER,2,34,N,N,NA,strikeonehand 2HAMMER
832,537.533,EXAMPLE,strikeonehand,2HAMMER,2,34,N,N,NA,strikeonehand 2HAMMER
833,538.533,EXAMPLE,strikeonehand,2HAMMER,2,34,N,N,NA,strikeonehand 2HAMMER
834,539.038,EXAMPLE,strikeonehand,2HAMMER,2,34,N,N,NA,strikeonehand 2HAMMER
835,540.283,EXAMPLE,strikeonehand,2HAMMER,2,34,N,N,NA,strikeonehand 2HAMMER
836,541.283,EXAMPLE,strikeonehand,2HAMMER,2,34,N,N,NA,strikeonehand 2HAMMER
837,542.781,EXAMPLE,strikeonehand,2HAMMER,2,34,N,N,NA,strikeonehand 2HAMMER
838,543.535,EXAMPLE,strikeonehand,2HAMMER,2,34,N,N,NA,strikeonehand 2HAMMER
839,545.031,EXAMPLE,grasp,1NUT,2,34,N,N,NA,grasp 1NUT
840,547.283,EXAMPLE,grasp,3ANVIL,2,34,N,N,NA,grasp 3ANVIL
841,548.034,EXAMPLE,relocate,,2,34,N,N,NA,relocate 
842,557.531,EXAMPLE,drop,3ANVIL,2,34,N,N,NA,drop 3ANVIL
843,558.032,EXAMPLE,flip,3ANVIL,2,34,N,N,NA,flip 3ANVIL
844,558.532,EXAMPLE,place,1NUT,2,34,N,N,NA,place 1NUT
845,561.782,EXAMPLE,grasp,1NUT,2,34,N,N,NA,grasp 1NUT
846,563.031,EXAMPLE,place,1NUT,2,34,N,N,NA,place 1NUT
847,581.435,EXAMPLE,flip,3ANVIL,2,34,N,Y,9,flip 3ANVIL
848,583.681,EXAMPLE,grasp,1NUT,2,34,N,Y,9,grasp 1NUT
849,584.182,EXAMPLE,place,1NUT,2,34,N,Y,9,place 1NUT
850,585.935,EXAMPLE,grasp,1NUT,2,34,N,Y,9,grasp 1NUT
851,586.934,EXAMPLE,place,1NUT,2,34,N,Y,9,place 1NUT
852,591.435,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
853,592.685,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
854,593.433,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
855,596.937,EXAMPLE,grasp,4KERNEL,2,34,N,Y,9,grasp 4KERNEL
856,598.942,EXAMPLE,eat,4KERNEL,2,34,N,Y,9,eat 4KERNEL
857,608.684,EXAMPLE,drop,5SHELL,2,34,N,Y,9,drop 5SHELL
858,610.187,EXAMPLE,grasp,4KERNEL,2,34,N,Y,9,grasp 4KERNEL
859,612.435,EXAMPLE,eat,4KERNEL,2,34,N,Y,9,eat 4KERNEL
860,626.432,EXAMPLE,peelteeth,5SHELL,2,34,N,Y,9,peelteeth 5SHELL
861,628.435,EXAMPLE,eat,4KERNEL,2,34,N,Y,9,eat 4KERNEL
862,631.683,EXAMPLE,grasp,4KERNEL,2,34,N,Y,9,grasp 4KERNEL
863,631.933,EXAMPLE,eat,4KERNEL,2,34,N,Y,9,eat 4KERNEL
864,631.933,EXAMPLE,grasp,4KERNEL,2,34,N,Y,9,grasp 4KERNEL
865,632.936,EXAMPLE,eat,4KERNEL,2,34,N,Y,9,eat 4KERNEL
866,635.184,EXAMPLE,grasp,4KERNEL,2,34,N,Y,9,grasp 4KERNEL
867,635.433,EXAMPLE,eat,4KERNEL,2,34,N,Y,9,eat 4KERNEL
868,640.182,EXAMPLE,grasp,1NUT,2,34,N,Y,9,grasp 1NUT
869,640.182,EXAMPLE,place,1NUT,2,34,N,Y,9,place 1NUT
870,642.686,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
871,643.933,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
872,646.184,EXAMPLE,touchhand,4KERNEL,2,34,N,Y,9,touchhand 4KERNEL
873,647.935,EXAMPLE,grasp,4KERNEL,2,34,N,Y,9,grasp 4KERNEL
874,648.432,EXAMPLE,eat,4KERNEL,2,34,N,Y,9,eat 4KERNEL
875,672.185,EXAMPLE,grasp,1NUT,2,34,N,Y,9,grasp 1NUT
876,672.432,EXAMPLE,place,1NUT,2,34,N,Y,9,place 1NUT
877,672.935,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
878,673.686,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
879,674.436,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
880,676.686,EXAMPLE,grasp,4KERNEL,2,34,N,Y,9,grasp 4KERNEL
881,677.685,EXAMPLE,eat,4KERNEL,2,34,N,Y,9,eat 4KERNEL
882,697.183,EXAMPLE,grasp,1NUT,2,34,N,Y,9,grasp 1NUT
883,697.935,EXAMPLE,place,1NUT,2,34,N,Y,9,place 1NUT
884,698.184,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
885,699.185,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
886,702.437,EXAMPLE,grasp,4KERNEL,2,34,N,Y,9,grasp 4KERNEL
887,702.935,EXAMPLE,eat,4KERNEL,2,34,N,Y,9,eat 4KERNEL
888,715.933,EXAMPLE,grasp,4KERNEL,2,34,N,Y,9,grasp 4KERNEL
889,716.181,EXAMPLE,eat,4KERNEL,2,34,N,Y,9,eat 4KERNEL
890,723.433,EXAMPLE,grasp,1NUT,2,34,N,Y,9,grasp 1NUT
891,723.937,EXAMPLE,place,1NUT,2,34,N,Y,9,place 1NUT
892,724.186,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
893,725.433,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
894,726.437,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
895,727.187,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
896,728.436,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
897,730.94,EXAMPLE,grasp,4KERNEL,2,34,N,Y,9,grasp 4KERNEL
898,732.184,EXAMPLE,eat,4KERNEL,2,34,N,Y,9,eat 4KERNEL
899,749.185,EXAMPLE,grasp,1NUT,2,34,N,Y,9,grasp 1NUT
900,749.681,EXAMPLE,place,1NUT,2,34,N,Y,9,place 1NUT
901,749.932,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
902,767.185,EXAMPLE,grasp,1NUT,2,34,N,Y,9,grasp 1NUT
903,767.434,EXAMPLE,place,1NUT,2,34,N,Y,9,place 1NUT
904,767.681,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
905,768.435,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
906,768.937,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
907,769.933,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
908,772.434,EXAMPLE,grasp,4KERNEL,2,34,N,Y,9,grasp 4KERNEL
909,772.933,EXAMPLE,eat,4KERNEL,2,34,N,Y,9,eat 4KERNEL
910,785.432,EXAMPLE,grasp,4KERNEL,2,34,N,Y,9,grasp 4KERNEL
911,785.936,EXAMPLE,eat,4KERNEL,2,34,N,Y,9,eat 4KERNEL
912,790.184,EXAMPLE,grasp,1NUT,2,34,N,Y,9,grasp 1NUT
913,790.939,EXAMPLE,place,1NUT,2,34,N,Y,9,place 1NUT
914,791.186,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
915,792.433,EXAMPLE,strikeonehand,2HAMMER,2,34,N,Y,9,strikeonehand 2HAMMER
